amount,bundleInfo,category,images,name,packageLabel,packageLabelKey,parentCategories,price,productId,sku,slug,upsellSku,volumeLabelKey,volumeLabelLong,volumeLabelShort,weight,weightArticle,weightPieceArticle,weightPerPiece,brandMarketing,productMarketing,regulatedProductName,brand,ageRequiredInMonths,drainedWeight,depositType,oldPrice,discountPercentage,loyaltyValue,value
4,,Sucuri carbogazoase,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964180-209485442-WwsSBqv9.jpg'],PEPSI TWIST 2X2L SE POATE ACHIZITIONA SI LA BUC.+ GARANTIE SGR 0.5LEIX2BUC,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 374, 'tags': ['SO'], 'value': 1499}, 'regular': {'perStandardizedQuantity': 443, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1775}, 'lowestPrice': 1499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",91e42308-c583-4fbf-b476-e0b19d2ebc13,RR-964180,pepsi-twist-2x2l-se-poate-achizitiona-si-la-buc-garantie-sgr-05leix2buc-rr964180,,lt,Litri,l,4.2,False,False,0,,,,,,,ONEWAY,,,14.99,17.75
1.5,,Apa,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964209-0183995419-WtAILa9s.jpg'],DORNA APA MINERALA  CARBOGAZIFICATA + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5726', 'name': 'Apa', 'slug': 'apa-5726', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003195', 'name': 'OFERTE SITE 24-30.07.2024', 'slug': 'oferte-site-2430072024', 'orderHint': '000000010'}, {'key': '990031959999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-2430072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 172, 'tags': ['SO'], 'value': 259}, 'regular': {'perStandardizedQuantity': 252, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 379}, 'lowestPrice': 259, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",67a21df8-8c5d-4195-b9a2-5a28bbc657ed,RR-964209,dorna-apa-minerala-carbogazificata-garantie-sgr-05lei-rr964209,,lt,Litri,l,1.54,False,False,0,,,,,,,ONEWAY,,,2.59,3.79
330,,Sucuri carbogazoase,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964218-731677068-ll3yxPgO.jpg'],COCA COLA NRGB REGULAR + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003195', 'name': 'OFERTE SITE 24-30.07.2024', 'slug': 'oferte-site-2430072024', 'orderHint': '000000010'}, {'key': '99003195111', 'name': 'PLIANT NATIONAL KW30 2024', 'slug': 'oferte-site-2430072024-pliant-national-kw30-2024', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 589, 'discountPercentage': -32, 'regular': {'perStandardizedQuantity': 1209, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 399}, 'lowestPrice': 589, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",0487fdfe-8e40-477c-abf4-bfd3c02b126b,RR-964218,coca-cola-nrgb-regular-garantie-sgr-05lei-rr964218,,ml,Mililitri,ml,0.54,False,False,0,,,,,,,ONEWAY,5.89,-32%,,3.99
2.5,,Sucuri carbogazoase,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964219-0164136686-mPMQ_339.jpg'],COCA-COLA ZERO BAUTURA CARBO + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 359, 'tags': ['SO'], 'value': 899}, 'regular': {'perStandardizedQuantity': 439, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1099}, 'lowestPrice': 849, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",70e6233d-7de4-4553-a47a-9b9dad46c8e9,RR-964219,cocacola-zero-bautura-carbo-garantie-sgr-05lei-rr964219,,lt,Litri,l,2.55,False,False,0,,,,,,,ONEWAY,,,8.99,10.99
2.5,,Sucuri carbogazoase,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964231-1792357-Wjj5khqa.jpg'],SPRITE CARBO LAMAIE & LAMAIE VERDE + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 359, 'tags': ['SO'], 'value': 899}, 'regular': {'perStandardizedQuantity': 439, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1099}, 'lowestPrice': 849, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",c3a0a170-80f4-43c6-afc9-ba3003cb1d4d,RR-964231,sprite-carbo-lamaie-und-lamaie-verde-garantie-sgr-05lei-rr964231,,lt,Litri,l,2.65,False,False,0,,,,,,,ONEWAY,,,8.99,10.99
1.5,,Sucuri necarbogazoase,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964239-0930443253-8UEmZN7k.jpg'],CAPPY PULPY BAUT. RACORITOARE NECARBONATATA PORTOCALE + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5728', 'name': 'Sucuri necarbogazoase', 'slug': 'sucuri-necarbogazoase-5728', 'orderHint': '000000020'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1049, 'discountPercentage': -25, 'regular': {'perStandardizedQuantity': 519, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 779}, 'lowestPrice': 1049, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",0e7aaa41-04de-4b24-b9a2-c3fa315b5f30,RR-964239,cappy-pulpy-baut-racoritoare-necarbonatata-portocale-garantie-sgr-05lei-rr964239,,lt,Litri,l,1.56,False,False,0,,,,,,,ONEWAY,10.49,-25%,,7.79
1240,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964314-0228097370-x8wNjxTR.jpg'],RONNY HR. UM.PASARE PT. CAINI,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 442, 'tags': ['SO'], 'value': 549}, 'regular': {'perStandardizedQuantity': 555, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 689}, 'lowestPrice': 549, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",1e0b2791-fc4a-4b49-995d-c731dfb146a1,RR-964314,ronny-hr-umpasare-pt-caini-rr964314,,gr,Grame,g,1.35,False,False,0,,,,,,,,,,5.49,6.89
1240,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964315-742857023-FFf4ErqZ.jpg'],RONNY HR. UM.VANAT PT. CAINI,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 442, 'tags': ['SO'], 'value': 549}, 'regular': {'perStandardizedQuantity': 555, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 689}, 'lowestPrice': 549, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",eb7a5055-8a0e-4f73-bd5f-ec016e658ce4,RR-964315,ronny-hr-umvanat-pt-caini-rr964315,,gr,Grame,g,1.35,False,False,0,,,,,,,,,,5.49,6.89
1240,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964317-1537708991-1ZZEUE43.jpg'],RONNY HR. UM.VITA PT. CAINI,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 442, 'tags': ['SO'], 'value': 549}, 'regular': {'perStandardizedQuantity': 555, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 689}, 'lowestPrice': 549, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",e5408c3c-3e09-4cda-bab6-e7b968ad074e,RR-964317,ronny-hr-umvita-pt-caini-rr964317,,gr,Grame,g,1.35,False,False,0,,,,,,,,,,5.49,6.89
1240,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964318-0191869629-7koq_fnq.jpg'],RONNY HR. UM.VITEL PT. CAINI,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 442, 'tags': ['SO'], 'value': 549}, 'regular': {'perStandardizedQuantity': 555, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 689}, 'lowestPrice': 549, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",28084d23-de25-4128-b73a-6bf0e692b534,RR-964318,ronny-hr-umvitel-pt-caini-rr964318,,gr,Grame,g,1.35,False,False,0,,,,,,,,,,5.49,6.89
0.5,,Ulei si otet,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964331-408408826-P8S3zUzd.jpg'],HB Otet de mere,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5689', 'name': 'Ulei si otet', 'slug': 'ulei-si-otet-5689', 'orderHint': '000000040'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 299, 'discountPercentage': -16, 'regular': {'perStandardizedQuantity': 498, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 249}, 'lowestPrice': 299, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",b67b4fa8-8e3a-4a7e-8953-fadf7fc08dc5,RR-964331,hb-otet-de-mere-rr964331,,lt,Litri,l,0.53,False,False,0,,,,,,,,2.99,-16%,,2.49
450,,Gata preparate,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964357-641869470-P8cklUAr.jpg'],KEBAB DE PUI CU USTUROI,BUCATĂ,st,"[[{'key': '5674', 'name': 'Gata preparate', 'slug': 'gata-preparate-5674', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1699, 'discountPercentage': -17, 'regular': {'perStandardizedQuantity': 3108, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1399}, 'lowestPrice': 1699, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",236e96e1-abe0-4b34-8154-87b630113853,RR-964357,kebab-de-pui-cu-usturoi-rr964357,,gr,Grame,g,0.475,False,False,0,,,,,,,,16.99,-17%,,13.99
500,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964380-0156803298-48Sq2oGP.jpg'],HAIDUC BERE FARA ALCOOL + GARANTIE SGR 0.5LEI,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Mililitri', 'baseUnitShort': 'ML', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 0, 'tags': ['SO'], 'value': 149}, 'regular': {'perStandardizedQuantity': 0, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 199}, 'lowestPrice': 159, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",289cc046-b325-49a2-8873-bde3c451bfcf,RR-964380,haiduc-bere-fara-alcool-garantie-sgr-05lei-rr964380,,ml,Mililitri,ml,0.52,False,False,0,,,,,216.0,,ONEWAY,,,1.49,1.99
1700,,Muraturi,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964449-1655898721-q5D4oLDx.jpg'],HANUL BOIEREESC Castraveti in otet 9-12cm,BUCATĂ,st,"[[{'key': '5704', 'name': 'Conserve si borcane', 'slug': 'conserve-si-borcane-5704', 'orderHint': '000000110'}, {'key': '5708', 'name': 'Muraturi', 'slug': 'muraturi-5708', 'orderHint': '000000040'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1149, 'discountPercentage': -13, 'regular': {'perStandardizedQuantity': 1175, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 999}, 'lowestPrice': 1149, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",fa8970be-aaae-4e7d-9d4b-1a4dfc20008c,RR-964449,hanul-boiereesc-castraveti-in-otet-912cm-rr964449,,ml,Mililitri,ml,2.35,False,False,0,,,,,,850.0,,11.49,-13%,,9.99
6,,Oua,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964488-1459622807-RoaBj8Zb.jpg'],HANUL BOIERESC OUA 6L COD 1 GAINI CRESC.IN AER LIBER,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5673', 'name': 'Oua', 'slug': 'oua-5673', 'orderHint': '000000130'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Bucată', 'baseUnitShort': 'BC', 'basePriceFactor': '1', 'crossed': 849, 'discountPercentage': -14, 'regular': {'perStandardizedQuantity': 121, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 729}, 'lowestPrice': 849, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",f0a19ed4-c202-4ef8-b3cf-5c1045cb7949,RR-964488,hanul-boieresc-oua-6l-cod-1-gaini-crescin-aer-liber-rr964488,,st,Bucată,bc,0.45,False,False,0,,,,,,,,8.49,-14%,,7.29
750,,"DETERGENT SUPRAFETE,ANTICALCAR",['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964661-1788445752-QDNEgxYT.jpg'],RIVEX DETERGENT PARCHET DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5741', 'name': 'DETERGENT SUPRAFETE,ANTICALCAR', 'slug': 'detergent-suprafeteanticalcar-5741', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1549, 'discountPercentage': -16, 'regular': {'perStandardizedQuantity': 1732, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1299}, 'lowestPrice': 1549, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",69768eca-a374-4bb3-ab91-963b866fe696,RR-964661,rivex-detergent-parchet-diverse-sortimente-rr964661,,ml,Mililitri,ml,0.75,False,False,0,,,,,,,,15.49,-16%,,12.99
1.1,,"Detergent, balsam si inalbitor",['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964664-0214286373-6J8HxyUP.jpg'],SILAN BALSAM RUFE MAGNOLIA 55SP.,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5739', 'name': 'Detergent, balsam si inalbitor', 'slug': 'detergent-balsam-si-inalbitor-5739', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 2469, 'discountPercentage': -31, 'regular': {'perStandardizedQuantity': 1544, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1699}, 'lowestPrice': 2469, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",658be5f9-3582-4a89-9d3e-d97921d960c7,RR-964664,silan-balsam-rufe-magnolia-55sp-rr964664,,lt,Litri,l,1.17,False,False,0,,,,,,,,24.69,-31%,,16.99
750,,Vin,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964674-0465384991-EYwZ5De7.png'],BUSUIOACA DE BOHOTIN PODG HUSI DOC DD 0.75L+GARANTIE SGR 0.5RON,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5732', 'name': 'Vin', 'slug': 'vin-5732', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 1332, 'tags': ['SO'], 'value': 999}, 'regular': {'perStandardizedQuantity': 1732, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1299}, 'lowestPrice': 1299, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",41168e80-5a0f-408c-bde5-a2d69ea57ae5,RR-964674,busuioaca-de-bohotin-podg-husi-doc-dd-075lgarantie-sgr-05ron-rr964674,,ml,Mililitri,ml,2.15,False,False,0,,,,,,,ONEWAY,,,9.99,12.99
50,,Tablete ciocolata,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-964679-739280822-n0YTLzC6.jpg'],KINDER CHOCOLATE BATOANE DE CIOCOLATA LAPTE UMPLUT LAPTE,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5719', 'name': 'Tablete ciocolata', 'slug': 'tablete-ciocolata-5719', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 5980, 'tags': ['SO'], 'value': 299}, 'regular': {'perStandardizedQuantity': 7300, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 365}, 'lowestPrice': 299, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",999b441c-32c1-4f2d-8a51-cfd0e7ecabfe,RR-964679,kinder-chocolate-batoane-de-ciocolata-lapte-umplut-lapte-rr964679,,gr,Grame,g,0.06,False,False,0,,,,,,,,,,2.99,3.65
