list,category,id,name,brand,price,dimension10,metric5,position
Bacanie & Lichide,Bacanie & Lichide,10505208,"Vin alb sec, Gitana Manastirea Riesling, alcool 13.5%, 0.75L",Gitana Winery,109.9,available,0,1212
Bacanie & Lichide,Bacanie & Lichide,10505328,"Vin rosu Porto Gran Cruz Tawny 10 Ani, dulce, 0.75 L",Porto,113.9,available,0,1213
Bacanie & Lichide,Bacanie & Lichide,10504255,"Vin rosu sec, Domeniul Panciu Riserva Babeasca Neagra, 0.75L",Casa Panciu,29.9,available,0,1214
Bacanie & Lichide,Bacanie & Lichide,14506640,Ceai Verde Pur Twinings 25x2g,Twinings,19.9,available,0,1215
Bacanie & Lichide,Bacanie & Lichide,10506487,Vin alb Boier Bibicu Chardonnay sec 0.75L,Bodega Pietroasa,15.9,available,0,1216
Bacanie & Lichide,Bacanie & Lichide,10506493,"Vin alb Boier Bibicu Sauvignon Blanc, sec 0.75L",Bodega Pietroasa,15.9,available,0,1217
Bacanie & Lichide,Bacanie & Lichide,10506482,"Vin rosu Boier Bibicu Feteasca Neagra, sec 0.75L",Bodega Pietroasa,15.9,available,0,1218
Bacanie & Lichide,Bacanie & Lichide,10506486,Vin rose Boier Bibicu Busuioaca 0.75L,Bodega Pietroasa,14.9,available,0,1219
Bacanie & Lichide,Bacanie & Lichide,10506236,"Vin Rosu Cantina di Negrar Il Viaggio Corvina Veronese IGT, Sec, 0.75l",Cantina di Negrar,39.9,available,0,1220
Bacanie & Lichide,Bacanie & Lichide,10500900,Vin Rosu Purcari Cabernet Sauvignon Sec 0.375L,Purcari,18.9,available,0,1221
Bacanie & Lichide,Bacanie & Lichide,10500898,"Vin Rose Purcari 1827, 0.375L",Purcari,18.9,available,0,1222
Bacanie & Lichide,Bacanie & Lichide,14518505,Chipsuri Lay's din cartofi cu sare 60g,Lay's,5.09,available,0,1223
Bacanie & Lichide,Bacanie & Lichide,14518506,"Chipsuri Lay's Cheese, cu gust de cascaval, 60 g",Lay's,5.09,available,0,1224
Bacanie & Lichide,Bacanie & Lichide,14518507,"Chipsuri Lay's, cu gust de smantana si marar, 60 g",Lay's,5.09,available,0,1225
Bacanie & Lichide,Bacanie & Lichide,14518508,"Chipsuri Lay's barbecue, 60 g",Lay's,5.09,available,0,1226
Bacanie & Lichide,Bacanie & Lichide,11002202,Esenta de vanilie Dr. Oetker 4 x 2 ml,Dr. Oetker,4.99,available,0,1227
Bacanie & Lichide,Bacanie & Lichide,11002158,Esenta de rom Dr. Oetker 4 x 2 ml,Dr. Oetker,4.99,available,0,1228
Bacanie & Lichide,Bacanie & Lichide,11002204,Esenta de lamaie Dr. Oetker 4 x 2 ml,Dr. Oetker,4.99,available,0,1229
Bacanie & Lichide,Bacanie & Lichide,14501162,Esenta de migdale Dr. Oetker 4 x 2 ml,Dr. Oetker,4.99,available,0,1230
Bacanie & Lichide,Bacanie & Lichide,10507895,Vin spumant Cava La Brava Semi Dry 11.5% alcool 0.75L,La Brava,18.9,available,0,1231
Bacanie & Lichide,Bacanie & Lichide,10004154,Bautura Carbogazoasa Schweppes Bitter Lemon 1L,Schweppes,7.79,available,0,1232
Bacanie & Lichide,Bacanie & Lichide,10004475,Bere Carlsberg 4pack doza 0.5L,Carlsberg,20.03,available,0,1233
Bacanie & Lichide,Bacanie & Lichide,11002153,Zahar Vanilinat Dr.Oetker 4buc x 8g,Dr. Oetker,1.99,available,0,1234
Bacanie & Lichide,Bacanie & Lichide,14511799,Zahar Vanilinat Dr.Oetker 8g,Dr. Oetker,0.5,available,0,1235
Bacanie & Lichide,Bacanie & Lichide,14525739,Sos Tomi Afumatul Bacon 440g,Tomi,12.9,available,0,1236
Bacanie & Lichide,Bacanie & Lichide,10501730,"Vin spumant alb Zarea 100, demisec, 0.75 L",Zarea,65.9,available,0,1237
Bacanie & Lichide,Bacanie & Lichide,10506542,"Vin Alb Silvania Muscat Ottonel, Demisec, 0.75 L",Podgoria Silvania,21.9,available,0,1238
Bacanie & Lichide,Bacanie & Lichide,10507105,"Vin rose Domenii Euforia, Busuioaca, Demidulce, 0.75L",Cramele Cotnari,45.9,available,0,1239
Bacanie & Lichide,Bacanie & Lichide,10506221,"Vin rosu IE de Fintesti Shiraz, 1000 Chipuri, 0.75L",Crama Ceptura,123.9,available,0,1240
Bacanie & Lichide,Bacanie & Lichide,10002758,Apa minerala Aqua Carpatica naturala carbogazoasa 0.5L,Aqua carpatica,2.99,available,0,1241
Bacanie & Lichide,Bacanie & Lichide,10003070,Bautura racoritoare carbogazoasa Mountain Dew 1.25L,Mountain Dew,7.19,available,0,1242
Bacanie & Lichide,Bacanie & Lichide,10003136,"Whisky Jim Beam Honey, 0.7L",Jim Beam,59.99,available,0,1243
Bacanie & Lichide,Bacanie & Lichide,10003465,Cocktail Salitos din vin de fructe 50% alcool 5.2% 330ml,Salitos,14.5,available,0,1244
Bacanie & Lichide,Bacanie & Lichide,10504558,"Vin rosu Feteasca Neagra Nativa, sec, 0.75 L",Domeniile Averesti,34.9,available,0,1245
Bacanie & Lichide,Bacanie & Lichide,10500555,"Vin alb sec, Crama Ceptura Vintage, 0.75L",Crama Ceptura,58.9,available,0,1246
Bacanie & Lichide,Bacanie & Lichide,10506502,"Vin alb demisec, Macin Curtea Regala Sauvignon Blanc Fume, 0.75L",Curtea Regala,33.9,available,0,1247
Bacanie & Lichide,Bacanie & Lichide,14503346,Baza de mancare Delikat cu gust de legume 400g 1+1-50%,Delikat,23.39,available,0,1248
Bacanie & Lichide,Bacanie & Lichide,10501822,"Vin Rosu Garling Stradivari, Pinot Franc, Demisec, 0.75l",Stradivari,23.9,available,0,1249
Bacanie & Lichide,Bacanie & Lichide,10507039,"Vin spumant Francois Montand Ice Blanc de Blancs alb demisec, 0.75L",Montand,48.9,available,0,1250
Bacanie & Lichide,Bacanie & Lichide,10507446,"Vin spumant rose Prosecco Sparkling Martini, alcool 11.5%, 0.75L",Martini,36.9,available,0,1251
Bacanie & Lichide,Bacanie & Lichide,14525741,Sos Tomi Incredibilul Wrap 440g,Tomi,14.5,available,0,1252
Bacanie & Lichide,Bacanie & Lichide,10508223,Gin Wembley 0.5L,Wembley,35.5,available,0,1253
Bacanie & Lichide,Bacanie & Lichide,15006459,Smantana vegetala Cucina D'Oro pentru gatit 500 ml,Cucina d'oro,9.75,available,0,1254
Bacanie & Lichide,Bacanie & Lichide,14525596,"Mazare mijlocie de gradina Raureni, 690g",Raureni,11.9,available,0,1255
Bacanie & Lichide,Bacanie & Lichide,10505205,"Vin rosu sec, Gitana Reserva Merlot, alcool 14%, 0.75L",Gitana Winery,46.9,available,0,1256
Bacanie & Lichide,Bacanie & Lichide,10500746,"Vin rosu Porto Quinta Tawny, dulce, 0.75 L",Porto,60.9,available,0,1257
Bacanie & Lichide,Bacanie & Lichide,10504482,"Vin alb sec, Trilogie Feteasca, 0.75L",Sarica Niculitel,54.9,available,0,1258
Bacanie & Lichide,Bacanie & Lichide,10000663,"Vin alb Bianco Terre Siciliane IGT Corvo, sec, 0.75 L",Corvo,45.9,available,0,1259
Bacanie & Lichide,Bacanie & Lichide,12003494,"Vin rosu Chianti Classico Annata DOCG Banfi, sec, 0.75 L",Banfi,50.9,available,0,1260
Bacanie & Lichide,Bacanie & Lichide,10506484,Vin rose Distinct Rose 0.75L,Distinct,36.9,available,0,1261
Bacanie & Lichide,Bacanie & Lichide,10506485,Vin alb Distinct Feteasca Alba&Tamaioasa Romaneasca 0.75L,Distinct,36.9,available,0,1262
Bacanie & Lichide,Bacanie & Lichide,10507089,"Vin Faurar rose de Ceptura, Davino, 0.75l",Davino,34.9,available,0,1263
Bacanie & Lichide,Bacanie & Lichide,10506235,"Vin Alb Cantina di Negrar Il Viaggio Garganega Bianco Veronese IGT, Sec, 0.75L",Cantina di Negrar,39.9,available,0,1264
Bacanie & Lichide,Bacanie & Lichide,11000157,Faina alba de grau 000 Baneasa 1kg,Baneasa,2.89,available,0,1265
Bacanie & Lichide,Bacanie & Lichide,14515033,Biscuiti Oreo Choco Brownie 176 g,Oreo,6.05,available,0,1266
Bacanie & Lichide,Bacanie & Lichide,10003143,Bere Ciucas pet 1L,Ciucas,5.59,available,0,1267
Bacanie & Lichide,Bacanie & Lichide,14526018,Baton de cereale Fitness Cookies & Cream 23.5g,Fitness,2.19,available,0,1268
Bacanie & Lichide,Bacanie & Lichide,10505453,"Vin alb Taraboste Pur Aristocratic, 0.75L",Chateau Vartely,67.9,available,0,1269
Bacanie & Lichide,Bacanie & Lichide,10505455,"Vin rosu sec, Taraboste Pur Aristocratic, 0.75L",Chateau Vartely,78.9,available,0,1270
Bacanie & Lichide,Bacanie & Lichide,10504256,"Vin spumant Rose Panciu Riserva, Demisec, 0.75L",Casa Panciu,28.9,available,0,1271
Bacanie & Lichide,Bacanie & Lichide,14513366,Rasnita piper Pirifan 4 culori 75 g,Pirifan,18.5,available,0,1272
Bacanie & Lichide,Bacanie & Lichide,12004657,Suc natural Tymbark de portocale 1 L,Tymbark,7.99,available,0,1273
Bacanie & Lichide,Bacanie & Lichide,10002536,Suc natural Agros de mere 0.25L,Agros,3.35,available,0,1274
Bacanie & Lichide,Bacanie & Lichide,10505535,Suc natural Agros de rodie 0.25 L,Agros,3.35,available,0,1275
Bacanie & Lichide,Bacanie & Lichide,10506028,Suc Agros de mango si mere 0.25L,Agros,3.35,available,0,1276
Bacanie & Lichide,Bacanie & Lichide,14502515,Mustar Bunica dulce 500g,Bunica,13.4,available,0,1277
Bacanie & Lichide,Bacanie & Lichide,10005874,Bautura carbogazoasa Mirinda cu suc de portocale 0.33L,Mirinda,4.15,available,0,1278
Bacanie & Lichide,Bacanie & Lichide,10505869,"Vin alb, Noblesse Tamaioasa Romaneasca, demisec, 0.75L",Crama Trantu,21.9,available,0,1279
Bacanie & Lichide,Bacanie & Lichide,12002040,"Vin rosu sec, Castel Bolovanu Cabernet Sauvignon, 0.75L",Vinarte,18.9,available,0,1280
Bacanie & Lichide,Bacanie & Lichide,10504664,"Vin rosu, Chateau Laroque Saint Emilion Grand Cru Classé 0.75L",Saint Emilion,210.9,available,0,1281
Bacanie & Lichide,Bacanie & Lichide,14011601,"Cafea prajita si macinata Starbucks Veranda Blend, prajire usoara, punga 200g",Starbucks,32.5,available,0,1282
Bacanie & Lichide,Bacanie & Lichide,14518844,"Cafea prajita si macinata Starbucks House Blend, prajire medie,  punga 200g",Starbucks,32.5,available,0,1283
Bacanie & Lichide,Bacanie & Lichide,14518845,"Cafea prajita si macinata Starbucks Espresso Roast, prajire intensa, punga 200g",Starbucks,32.5,available,0,1284
Bacanie & Lichide,Bacanie & Lichide,10506585,"Vin Alb Vinarte Castel Bolovanu, Tamaioasa Romaneasca, Demisec, 0.75L",Vinarte,18.9,available,0,1285
Bacanie & Lichide,Bacanie & Lichide,10506588,"Vin Alb Vinarte Castel Bolovanu, Sauvignon Blanc, Sec, 0.75L",Vinarte,18.9,available,0,1286
Bacanie & Lichide,Bacanie & Lichide,10506589,"Vin Alb Vinarte Castel Bolovanu, Riesling, Sec, 0.75L",Vinarte,18.9,available,0,1287
Bacanie & Lichide,Bacanie & Lichide,10506583,"Vin rosu Vinarte Castel Bolovanu, Feteasca Neagra, Sec, 0.75L",Vinarte,18.9,available,0,1288
Bacanie & Lichide,Bacanie & Lichide,10506584,"Vin rosu Vinarte Castel Bolovanu, Novac, Sec, 0.75L",Vinarte,18.9,available,0,1289
Bacanie & Lichide,Bacanie & Lichide,10506587,"Vin rose Vinarte Castel Bolovanu, Cabernet Sauvignon, Sec, 0.75L",Vinarte,18.9,available,0,1290
Bacanie & Lichide,Bacanie & Lichide,10500899,"Vin alb Purcari Chardonnay, 0.375L",Purcari,19.9,available,0,1291
Bacanie & Lichide,Bacanie & Lichide,10507038,"Vin spumant Francois Montand Ice Rose demisec, 0.75L",Montand,56.9,available,0,1292
Bacanie & Lichide,Bacanie & Lichide,14004329,Pate de porc cu ceapa verde Carrefour Classic 100g,Carrefour Classic,2.29,available,0,1293
Bacanie & Lichide,Bacanie & Lichide,14516307,"Sos cu usturoi KFC, 325 g",KFC,15.7,available,0,1294
Bacanie & Lichide,Bacanie & Lichide,10507860,Vin licoros rose Lacrima lui Ovidiu 0.75L,Lacrima lui Ovidiu,30.9,available,0,1295
Bacanie & Lichide,Bacanie & Lichide,10004153,Bautura Carbogazoasa Schweppes Mandarin 1L,Schweppes,7.79,available,0,1296
Bacanie & Lichide,Bacanie & Lichide,14503316,"Cafea capsule Cafissimo Caffe Crema Fine Aroma - 100% Cafea Arabica, 10 capsule",,15.9,available,0,1489
Bacanie & Lichide,Bacanie & Lichide,14503317,"Cafea capsule Cafissimo Caffe Crema Rich Aroma - corp plin - 100% Cafea Arabica, 10 capsule",,15.9,available,0,1490
Bacanie & Lichide,Bacanie & Lichide,14503318,Cafea capsule Cafissimo Espresso Elegant Aroma 100% Cafea Arabica 10 capsule,,15.9,available,0,1491
Bacanie & Lichide,Bacanie & Lichide,14503320,"Cafissimo Espresso Intense Aroma 70% Cafea Arabica, 30% Cafea Robusta ",,15.9,available,0,1492
Bacanie & Lichide,Bacanie & Lichide,14503322,Cafissimo COFFEE INTENSE AROMA - 100% Cafea Arabica,,15.9,available,0,1493
Bacanie & Lichide,Bacanie & Lichide,14503324,Cafissimo COFFEE Fine Aroma - 100% Cafea Arabica,,15.9,available,0,1494
Bacanie & Lichide,Bacanie & Lichide,14505850,"Cafea capsule Cafissimo CAFFE CREMA Colombia  100% Arabica, 10 capsule",,16.9,available,0,1495
Bacanie & Lichide,Bacanie & Lichide,14505852,"Cafea capsule Cafissimo Espresso Brasil 100% Arabica, 10 capsule",,16.9,available,0,1496
Bacanie & Lichide,Bacanie & Lichide,14511050,"Cafea capsule Cafissimo CAFFE CREMA Decaffeinated - 100% Cafea Arabica, 10 capsule",,15.9,available,0,1497
Bacanie & Lichide,Bacanie & Lichide,14517737,"Cafea capsule Cafissimo Barista Caffe Crema, 10 capsule",,18.5,available,0,1498
Bacanie & Lichide,Bacanie & Lichide,14517738,"Cafea capsule Cafissimo Barista Espresso, 10 capsule",,19.9,available,0,1499
Bacanie & Lichide,Bacanie & Lichide,14519157,"Filtre albe, hartie, NO. 4, 80 buc",,7.15,available,0,1500
Bacanie & Lichide,Bacanie & Lichide,14007082,"Cafea macinata Fortuna Rendez-vous, 100g",,7.05,available,0,1501
Bacanie & Lichide,Bacanie & Lichide,14007114,"Cafea Fortuna Rendez-vous, macinata, 250g",,16.9,available,0,1502
Bacanie & Lichide,Bacanie & Lichide,14007116,"Cafea macinata vidata, Fortuna Rendez-vous, 500g",,38.5,available,0,1503
Bacanie & Lichide,Bacanie & Lichide,14513359,"Cafea prajita si macinata Fortuna Rendez-vous, 500g",,20.9,available,0,1504
Bacanie & Lichide,Bacanie & Lichide,14513360,"Cafea macinata Fortuna, 250g",,10.9,available,0,1505
Bacanie & Lichide,Bacanie & Lichide,14513392,"Cafea macinata Fortuna,100g",,4.59,available,0,1506
Bacanie & Lichide,Bacanie & Lichide,14502819,"Cafea boabe prajita Fortuna Rendez-vous, 1kg",,79.5,available,0,1507
Bacanie & Lichide,Bacanie & Lichide,11000546,"Cafea macinata Jacobs Kronung Alintaroma, 100 g",,7.65,available,0,1508
Bacanie & Lichide,Bacanie & Lichide,11012517,"Cafea macinata Jacobs Kronung Alintaroma, 500 g",,32.9,available,0,1509
Bacanie & Lichide,Bacanie & Lichide,11018784,"Cafea macinata Jacobs Kronung Alintaroma Decaff, 250 g",,24.5,available,0,1510
Bacanie & Lichide,Bacanie & Lichide,14003443,"Cafea macinata Jacobs Kronung Intense, 250 g",,18.5,available,0,1511
Bacanie & Lichide,Bacanie & Lichide,14515023,"Cafea macinata Jacobs Selection, 500 g",,34.9,available,0,1512
Bacanie & Lichide,Bacanie & Lichide,14515024,"Cafea macinata Jacobs Selection, 250 g",,21.5,available,0,1513
Bacanie & Lichide,Bacanie & Lichide,14517928,"Cafea macinata Jacobs Selection Intense, 250 g",,24.5,available,0,1514
Bacanie & Lichide,Bacanie & Lichide,14517929,"Cafea macinata Jacobs Selection Intense, 500 gr",,35.5,available,0,1515
Bacanie & Lichide,Bacanie & Lichide,14519803,"Cafea macinata L'OR Forza, 250 g",,23.9,available,0,1516
Bacanie & Lichide,Bacanie & Lichide,14519804,"Cafea macinata L'OR Classique, 250 g",,23.9,available,0,1517
Bacanie & Lichide,Bacanie & Lichide,14521375,"Cafea macinata Jacobs Selection Crema Italiano, 500 gr",,37.9,available,0,1518
Bacanie & Lichide,Bacanie & Lichide,14513008,"Cafea boabe Jacobs Kronung Alintaroma, 500 g",,35.9,available,0,1519
Bacanie & Lichide,Bacanie & Lichide,14513009,"Cafea boabe Jacobs Kronung Alintaroma, 1 kg",,65.5,available,0,1520
Bacanie & Lichide,Bacanie & Lichide,14513597,"Cafea boabe L'OR Espresso Forza, 500 g",,45.5,available,0,1521
Bacanie & Lichide,Bacanie & Lichide,14513598,"Cafea boabe L'OR Crema Absolu Classique, 500 g",,45.5,available,0,1522
Bacanie & Lichide,Bacanie & Lichide,14517127,"Cafea boabe Jacobs Barista Espresso, 1 kg",,77.9,available,0,1523
Bacanie & Lichide,Bacanie & Lichide,14517128,"Cafea boabe Jacobs Barista Crema, 1 kg",,78.5,available,0,1524
Bacanie & Lichide,Bacanie & Lichide,14517930,"Cafea boabe L'OR Crema Absolu Profond, 500 g",,44.5,available,0,1525
Bacanie & Lichide,Bacanie & Lichide,14517931,"Cafea boabe Jacobs Expert Crema, 1 kg",,73.9,available,0,1526
Bacanie & Lichide,Bacanie & Lichide,14517932,"Cafea boabe Jacobs Expert Espresso, 1 kg",,73.9,available,0,1527
Bacanie & Lichide,Bacanie & Lichide,14518596,"Cafea boabe Jacobs Barista Espresso Italiano, 1 kg",,77.5,available,0,1528
Bacanie & Lichide,Bacanie & Lichide,14518947,"Cafea boabe L'OR Espresso Brazilia, 500 g",,49.5,available,0,1529
Bacanie & Lichide,Bacanie & Lichide,14518954,"Cafea boabe L'OR Espresso Columbia, 500 g",,48.5,available,0,1530
Bacanie & Lichide,Bacanie & Lichide,14520434,"Cafea boabe Jacobs Expert Crema Intenso, 1 kg",,77.5,available,0,1531
Bacanie & Lichide,Bacanie & Lichide,14520435,"Cafea boabe Jacobs Barista Crema Italiano, 1 kg",,77.5,available,0,1532
Bacanie & Lichide,Bacanie & Lichide,14500305,"Cafea capsule Tassimo Jacobs Espresso Clasico, 16 bauturi x 60 ml",,30.9,available,0,1533
Bacanie & Lichide,Bacanie & Lichide,14500306,"Cafea capsule Tassimo Jacobs Café Crema Classico, 16 bauturi x 150 ml",,30.9,available,0,1534
Bacanie & Lichide,Bacanie & Lichide,14500307,"Cafea capsule Tassimo Jacobs Cappuccino, 8 bauturi x 190 ml",,30.9,available,0,1535
Bacanie & Lichide,Bacanie & Lichide,14501311,"Cafea capsule Tassimo Jacobs Café Crema XL, 16 bauturi x 215 ml",,30.5,available,0,1536
Bacanie & Lichide,Bacanie & Lichide,14519161,"Cafea boabe Doncafe Fresh Barista American Roast, 500g",,41.9,available,0,1585
Bacanie & Lichide,Bacanie & Lichide,14519162,"Cafea boabe Doncafe Fresh Barista Italian Roast, 500g",,41.9,available,0,1586
Bacanie & Lichide,Bacanie & Lichide,14520217,"Cafea boabe Doncafe Espresso Perfetto, 1kg",,68.9,available,0,1587
Bacanie & Lichide,Bacanie & Lichide,14509902,"Cafea cu aroma ciocolata, Dolce Bacio, 125g",,14.5,available,0,1588
Bacanie & Lichide,Bacanie & Lichide,14509903,"Cafea Dolce Bacio, cu aroma Irish Cream, 125g",,14.5,available,0,1589
Bacanie & Lichide,Bacanie & Lichide,14509904,"Cafea Dolce Bacio, cu aroma Vanilie, 125g",,14.5,available,0,1590
Bacanie & Lichide,Bacanie & Lichide,14509905,"Cafea Dolce Bacio cu aroma Caramel, 125g",,14.5,available,0,1591
Bacanie & Lichide,Bacanie & Lichide,14509906,"Cafea Dolce Bacio cu aroma Amaretto, 125g",,14.5,available,0,1592
Bacanie & Lichide,Bacanie & Lichide,14520670,"Cafea Dolce Bacio, cu aroma Tiramisu, 125g",,15.9,available,0,1593
Bacanie & Lichide,Bacanie & Lichide,10500351,"Vin rosu sec Domeniile Samburesti Rouge de Roumanie, 0.75L",Samburesti,38.9,available,0,1594
Bacanie & Lichide,Bacanie & Lichide,11012413,"Cafea macinata Julius Meinl Prasident, 500 G",Julius Meinl,34.9,available,0,1595
Bacanie & Lichide,Bacanie & Lichide,10502318,"Vin alb demisec Budureasca, sauvignon blanc, 2 L",Budureasca,45.8,available,0,1596
Bacanie & Lichide,Bacanie & Lichide,10504456,"Vin alb demisec Budureasca, Fume, 2 L",Budureasca,45.8,available,0,1597
Bacanie & Lichide,Bacanie & Lichide,10502196,"Vin rose demisec, Budureasca, bag in box, 2 L",Budureasca,43.9,available,0,1598
Bacanie & Lichide,Bacanie & Lichide,10503665,"Vin rosu sec, Budureasca Cuvee bag in box, 2 L",Budureasca,43.9,available,0,1599
Bacanie & Lichide,Bacanie & Lichide,14500149,"Cafea boabe Carrefour, Grains Bonen, 1kg",,47.9,available,0,1600
Bacanie & Lichide,Bacanie & Lichide,14004000,Cafea macinata Carrefour Sensation Peru 250g,,16.9,available,0,1601
Bacanie & Lichide,Bacanie & Lichide,14003999,Cafea macinata Carrefour Ethiopia 250 G,,16.9,available,0,1602
Bacanie & Lichide,Bacanie & Lichide,14004001,Cafea macinata Carrefour Costa Rica 250 G,,18.9,available,0,1603
Bacanie & Lichide,Bacanie & Lichide,14501222,"Cafea macinata Carrefour Tradition decofeinizata, vidata, 250 G",,14.5,available,0,1604
Bacanie & Lichide,Bacanie & Lichide,14502134,Cafea macinata Carrefour Columbia 250 G,,19.9,available,0,1605
Bacanie & Lichide,Bacanie & Lichide,14514747,"Cafea boabe Dallmayr Crema D'oro, 500g",Dallmayr,54.9,available,0,1606
Bacanie & Lichide,Bacanie & Lichide,14516699,"Cafea boabe Dallmayr Espresso D'oro, 1KG",Dallmayr,103.9,available,0,1607
Bacanie & Lichide,Bacanie & Lichide,14518329,"Cafea boabe, Dallmayr Crema D'oro, 1KG",Dallmayr,115.9,available,0,1608
Bacanie & Lichide,Bacanie & Lichide,11020290,"Cafea macinata Malongo, Supremo Arabica, produs in Franta, 250g",,36.9,available,0,1609
Bacanie & Lichide,Bacanie & Lichide,14503001,"Cafea macinata Lavazza Espresso, decofeinizata 250g",Lavazza,26.9,available,0,1610
Bacanie & Lichide,Bacanie & Lichide,14508669,Cafea macinata Lavazza Qualita Rossa 2x250 gr,Lavazza,38.25,available,0,1611
Bacanie & Lichide,Bacanie & Lichide,14520175,Cafea macinata Lavazza Oro Mountain Grown 250g ,Lavazza,30.5,available,0,1612
Bacanie & Lichide,Bacanie & Lichide,14514374,Cafea boabe Lavazza Qualita Rossa  500 gr,Lavazza,44.9,available,0,1613
Bacanie & Lichide,Bacanie & Lichide,14520331,Cafea boabe Lavazza Oro Mountain Grown 1kg,Lavazza,113.9,available,0,1614
Bacanie & Lichide,Bacanie & Lichide,14518803,Cafea capsule Lavazza Espresso Capuccino DGC 200g,Lavazza,25.9,available,0,1615
Bacanie & Lichide,Bacanie & Lichide,14518804,Cafea capsule Lavazza  Espresso GDC Intenso  DGC 128g,Lavazza,22.9,available,0,1616
Bacanie & Lichide,Bacanie & Lichide,14518805,Cafea capsule Lavazza  Espresso Cremoso DGC 128g,Lavazza,22.9,available,0,1617
Bacanie & Lichide,Bacanie & Lichide,14511578,"Cafea prajita si macinata, Carrefour arabica, 250g",,10.99,available,0,1618
Bacanie & Lichide,Bacanie & Lichide,14520829,"Cafea capsule Carrefour Selection, Espresso Luggero, 10 capsule",Carrefour Selection,10.9,available,0,1619
Bacanie & Lichide,Bacanie & Lichide,14520830,"Cafea capsule Carrefour Selection Espresso Forte, 10 capsule",Carrefour Selection,10.9,available,0,1620
Bacanie & Lichide,Bacanie & Lichide,14520832,"Cafea capsule Carrefour Selection, Lungo Voluptuo, 10 capsule",Carrefour Selection,10.9,available,0,1621
Bacanie & Lichide,Bacanie & Lichide,14520836,"Cafea capsule Carrefour Selection, Lungo Forte, 10 capsule",Carrefour Selection,10.9,available,0,1622
Bacanie & Lichide,Bacanie & Lichide,11017658,"Filtru cafea Carrefour, nealbit chimic 1x2, 100 bucati",,11.9,available,0,1623
